catalog_id,tif,minxy,maxxy
1.04001E+15,3020211.tif,"(-95.361328125, 29.8828125)","(-95.2734375, 29.970703125)"
1.04001E+15,3020032.tif,"(-95.44921875, 29.794921875)","(-95.361328125, 29.8828125)"
1.04001E+15,3020231.tif,"(-95.361328125, 30.05859375)","(-95.2734375, 30.146484375)"
1.04001E+15,3020210.tif,"(-95.44921875, 29.8828125)","(-95.361328125, 29.970703125)"
1.04001E+15,3020302.tif,"(-95.2734375, 29.970703125)","(-95.185546875, 30.05859375)"
1.04001E+15,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)"
1.04001E+15,3020320.tif,"(-95.2734375, 30.05859375)","(-95.185546875, 30.146484375)"
1.04001E+15,3020232.tif,"(-95.44921875, 30.146484375)","(-95.361328125, 30.234375)"
1.04001E+15,3020300.tif,"(-95.2734375, 29.8828125)","(-95.185546875, 29.970703125)"
1.04001E+15,3020033.tif,"(-95.361328125, 29.794921875)","(-95.2734375, 29.8828125)"
1.04001E+15,3020212.tif,"(-95.44921875, 29.970703125)","(-95.361328125, 30.05859375)"
1.04001E+15,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)"
1.04001E+15,3020322.tif,"(-95.2734375, 30.146484375)","(-95.185546875, 30.234375)"
1.04001E+15,3020102.tif,"(-95.2734375, 29.619140625)","(-95.185546875, 29.70703125)"
1.04001E+15,3020120.tif,"(-95.2734375, 29.70703125)","(-95.185546875, 29.794921875)"
1.04001E+15,3020233.tif,"(-95.361328125, 30.146484375)","(-95.2734375, 30.234375)"
1.02001E+15,3021021.tif,"(-94.833984375, 29.70703125)","(-94.74609375, 29.794921875)"
1.02001E+15,3020112.tif,"(-95.09765625, 29.619140625)","(-95.009765625, 29.70703125)"
1.02001E+15,3002313.tif,"(-95.009765625, 29.267578125)","(-94.921875, 29.35546875)"
1.02001E+15,3020101.tif,"(-95.185546875, 29.53125)","(-95.09765625, 29.619140625)"
1.02001E+15,3003220.tif,"(-94.921875, 29.35546875)","(-94.833984375, 29.443359375)"
1.02001E+15,3002133.tif,"(-95.009765625, 29.091796875)","(-94.921875, 29.1796875)"
1.02001E+15,3002323.tif,"(-95.185546875, 29.443359375)","(-95.09765625, 29.53125)"
1.02001E+15,3003222.tif,"(-94.921875, 29.443359375)","(-94.833984375, 29.53125)"
1.02001E+15,3020131.tif,"(-95.009765625, 29.70703125)","(-94.921875, 29.794921875)"
1.02001E+15,3003201.tif,"(-94.833984375, 29.1796875)","(-94.74609375, 29.267578125)"
1.02001E+15,3002301.tif,"(-95.185546875, 29.1796875)","(-95.09765625, 29.267578125)"
1.02001E+15,3020110.tif,"(-95.09765625, 29.53125)","(-95.009765625, 29.619140625)"
1.02001E+15,3021002.tif,"(-94.921875, 29.619140625)","(-94.833984375, 29.70703125)"
1.02001E+15,3021020.tif,"(-94.921875, 29.70703125)","(-94.833984375, 29.794921875)"
1.02001E+15,3002310.tif,"(-95.09765625, 29.1796875)","(-95.009765625, 29.267578125)"
1.02001E+15,3002332.tif,"(-95.09765625, 29.443359375)","(-95.009765625, 29.53125)"
1.02001E+15,3002333.tif,"(-95.009765625, 29.443359375)","(-94.921875, 29.53125)"
1.02001E+15,3002331.tif,"(-95.009765625, 29.35546875)","(-94.921875, 29.443359375)"
1.02001E+15,3020111.tif,"(-95.009765625, 29.53125)","(-94.921875, 29.619140625)"
1.02001E+15,3002123.tif,"(-95.185546875, 29.091796875)","(-95.09765625, 29.1796875)"
1.02001E+15,3003221.tif,"(-94.833984375, 29.35546875)","(-94.74609375, 29.443359375)"
1.02001E+15,3002330.tif,"(-95.09765625, 29.35546875)","(-95.009765625, 29.443359375)"
1.02001E+15,3002312.tif,"(-95.09765625, 29.267578125)","(-95.009765625, 29.35546875)"
1.02001E+15,3002303.tif,"(-95.185546875, 29.267578125)","(-95.09765625, 29.35546875)"
1.02001E+15,3020113.tif,"(-95.009765625, 29.619140625)","(-94.921875, 29.70703125)"
1.02001E+15,3002311.tif,"(-95.009765625, 29.1796875)","(-94.921875, 29.267578125)"
1.02001E+15,3003203.tif,"(-94.833984375, 29.267578125)","(-94.74609375, 29.35546875)"
1.02001E+15,3020121.tif,"(-95.185546875, 29.70703125)","(-95.09765625, 29.794921875)"
1.02001E+15,3021003.tif,"(-94.833984375, 29.619140625)","(-94.74609375, 29.70703125)"
1.02001E+15,3003022.tif,"(-94.921875, 29.091796875)","(-94.833984375, 29.1796875)"
1.02001E+15,3020130.tif,"(-95.09765625, 29.70703125)","(-95.009765625, 29.794921875)"
1.02001E+15,3021000.tif,"(-94.921875, 29.53125)","(-94.833984375, 29.619140625)"
1.02001E+15,3003223.tif,"(-94.833984375, 29.443359375)","(-94.74609375, 29.53125)"
1.02001E+15,3021001.tif,"(-94.833984375, 29.53125)","(-94.74609375, 29.619140625)"
1.02001E+15,3002321.tif,"(-95.185546875, 29.35546875)","(-95.09765625, 29.443359375)"
1.02001E+15,3002132.tif,"(-95.09765625, 29.091796875)","(-95.009765625, 29.1796875)"
1.02001E+15,3003202.tif,"(-94.921875, 29.267578125)","(-94.833984375, 29.35546875)"
1.02001E+15,3020103.tif,"(-95.185546875, 29.619140625)","(-95.09765625, 29.70703125)"
1.02001E+15,3003023.tif,"(-94.833984375, 29.091796875)","(-94.74609375, 29.1796875)"
1.02001E+15,3003200.tif,"(-94.921875, 29.1796875)","(-94.833984375, 29.267578125)"
1020010069E6CC00,2131111.tif,"(-95.712890625, 29.53125)","(-95.625, 29.619140625)"
1020010069E6CC00,3020230.tif,"(-95.44921875, 30.05859375)","(-95.361328125, 30.146484375)"
1020010069E6CC00,3020223.tif,"(-95.537109375, 30.146484375)","(-95.44921875, 30.234375)"
1020010069E6CC00,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)"
1020010069E6CC00,3020010.tif,"(-95.44921875, 29.53125)","(-95.361328125, 29.619140625)"
1020010069E6CC00,3020222.tif,"(-95.625, 30.146484375)","(-95.537109375, 30.234375)"
1020010069E6CC00,3020023.tif,"(-95.537109375, 29.794921875)","(-95.44921875, 29.8828125)"
1020010069E6CC00,2131113.tif,"(-95.712890625, 29.619140625)","(-95.625, 29.70703125)"
1020010069E6CC00,3020030.tif,"(-95.44921875, 29.70703125)","(-95.361328125, 29.794921875)"
1020010069E6CC00,3020000.tif,"(-95.625, 29.53125)","(-95.537109375, 29.619140625)"
1020010069E6CC00,3020221.tif,"(-95.537109375, 30.05859375)","(-95.44921875, 30.146484375)"
1020010069E6CC00,3020012.tif,"(-95.44921875, 29.619140625)","(-95.361328125, 29.70703125)"
1020010069E6CC00,3020003.tif,"(-95.537109375, 29.619140625)","(-95.44921875, 29.70703125)"
1020010069E6CC00,3020203.tif,"(-95.537109375, 29.970703125)","(-95.44921875, 30.05859375)"
1020010069E6CC00,3020200.tif,"(-95.625, 29.8828125)","(-95.537109375, 29.970703125)"
1020010069E6CC00,3020022.tif,"(-95.625, 29.794921875)","(-95.537109375, 29.8828125)"
1020010069E6CC00,3020202.tif,"(-95.625, 29.970703125)","(-95.537109375, 30.05859375)"
1020010069E6CC00,3020032.tif,"(-95.44921875, 29.794921875)","(-95.361328125, 29.8828125)"
1020010069E6CC00,2131333.tif,"(-95.712890625, 30.146484375)","(-95.625, 30.234375)"
1020010069E6CC00,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)"
1020010069E6CC00,2131311.tif,"(-95.712890625, 29.8828125)","(-95.625, 29.970703125)"
1020010069E6CC00,3020210.tif,"(-95.44921875, 29.8828125)","(-95.361328125, 29.970703125)"
1020010069E6CC00,3020021.tif,"(-95.537109375, 29.70703125)","(-95.44921875, 29.794921875)"
1020010069E6CC00,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)"
1020010069E6CC00,3020232.tif,"(-95.44921875, 30.146484375)","(-95.361328125, 30.234375)"
1020010069E6CC00,2131313.tif,"(-95.712890625, 29.970703125)","(-95.625, 30.05859375)"
1020010069E6CC00,3020002.tif,"(-95.625, 29.619140625)","(-95.537109375, 29.70703125)"
1020010069E6CC00,3020212.tif,"(-95.44921875, 29.970703125)","(-95.361328125, 30.05859375)"
1020010069E6CC00,3020220.tif,"(-95.625, 30.05859375)","(-95.537109375, 30.146484375)"
1020010069E6CC00,3020201.tif,"(-95.537109375, 29.8828125)","(-95.44921875, 29.970703125)"
1020010069E6CC00,3020001.tif,"(-95.537109375, 29.53125)","(-95.44921875, 29.619140625)"
1020010069E6CC00,2131331.tif,"(-95.712890625, 30.05859375)","(-95.625, 30.146484375)"
10400100325CA800,2110230.tif,"(-96.85546875, 28.65234375)","(-96.767578125, 28.740234375)"
10400100325CA800,2110023.tif,"(-96.943359375, 28.388671875)","(-96.85546875, 28.4765625)"
10400100325CA800,2112023.tif,"(-96.943359375, 29.091796875)","(-96.85546875, 29.1796875)"
10400100325CA800,2112001.tif,"(-96.943359375, 28.828125)","(-96.85546875, 28.916015625)"
10400100325CA800,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)"
10400100325CA800,2110032.tif,"(-96.85546875, 28.388671875)","(-96.767578125, 28.4765625)"
10400100325CA800,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)"
10400100325CA800,2112010.tif,"(-96.85546875, 28.828125)","(-96.767578125, 28.916015625)"
10400100325CA800,2110203.tif,"(-96.943359375, 28.564453125)","(-96.85546875, 28.65234375)"
10400100325CA800,2110021.tif,"(-96.943359375, 28.30078125)","(-96.85546875, 28.388671875)"
10400100325CA800,2110233.tif,"(-96.767578125, 28.740234375)","(-96.6796875, 28.828125)"
10400100325CA800,2112003.tif,"(-96.943359375, 28.916015625)","(-96.85546875, 29.00390625)"
10400100325CA800,2110212.tif,"(-96.85546875, 28.564453125)","(-96.767578125, 28.65234375)"
10400100325CA800,2112012.tif,"(-96.85546875, 28.916015625)","(-96.767578125, 29.00390625)"
10400100325CA800,2110030.tif,"(-96.85546875, 28.30078125)","(-96.767578125, 28.388671875)"
10400100325CA800,2112033.tif,"(-96.767578125, 29.091796875)","(-96.6796875, 29.1796875)"
10400100325CA800,2112011.tif,"(-96.767578125, 28.828125)","(-96.6796875, 28.916015625)"
10400100325CA800,2110213.tif,"(-96.767578125, 28.564453125)","(-96.6796875, 28.65234375)"
10400100325CA800,2110033.tif,"(-96.767578125, 28.388671875)","(-96.6796875, 28.4765625)"
10400100325CA800,2110210.tif,"(-96.85546875, 28.4765625)","(-96.767578125, 28.564453125)"
10400100325CA800,2112031.tif,"(-96.767578125, 29.00390625)","(-96.6796875, 29.091796875)"
10400100325CA800,2110031.tif,"(-96.767578125, 28.30078125)","(-96.6796875, 28.388671875)"
10400100325CA800,2112013.tif,"(-96.767578125, 28.916015625)","(-96.6796875, 29.00390625)"
10400100325CA800,2112030.tif,"(-96.85546875, 29.00390625)","(-96.767578125, 29.091796875)"
10400100325CA800,2110232.tif,"(-96.85546875, 28.740234375)","(-96.767578125, 28.828125)"
10400100325CA800,2112021.tif,"(-96.943359375, 29.00390625)","(-96.85546875, 29.091796875)"
10400100325CA800,2110211.tif,"(-96.767578125, 28.4765625)","(-96.6796875, 28.564453125)"
10400100325CA800,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)"
10400100325CA800,2112032.tif,"(-96.85546875, 29.091796875)","(-96.767578125, 29.1796875)"
10400100325CA800,2110231.tif,"(-96.767578125, 28.65234375)","(-96.6796875, 28.740234375)"
1040010032A12D00,3020313.tif,"(-95.009765625, 29.970703125)","(-94.921875, 30.05859375)"
1040010032A12D00,3020112.tif,"(-95.09765625, 29.619140625)","(-95.009765625, 29.70703125)"
1040010032A12D00,3020311.tif,"(-95.009765625, 29.8828125)","(-94.921875, 29.970703125)"
1040010032A12D00,3020323.tif,"(-95.185546875, 30.146484375)","(-95.09765625, 30.234375)"
1040010032A12D00,3020101.tif,"(-95.185546875, 29.53125)","(-95.09765625, 29.619140625)"
1040010032A12D00,3020303.tif,"(-95.185546875, 29.970703125)","(-95.09765625, 30.05859375)"
1040010032A12D00,3020333.tif,"(-95.009765625, 30.146484375)","(-94.921875, 30.234375)"
1040010032A12D00,3002323.tif,"(-95.185546875, 29.443359375)","(-95.09765625, 29.53125)"
1040010032A12D00,3020131.tif,"(-95.009765625, 29.70703125)","(-94.921875, 29.794921875)"
1040010032A12D00,3020110.tif,"(-95.09765625, 29.53125)","(-95.009765625, 29.619140625)"
1040010032A12D00,3020331.tif,"(-95.009765625, 30.05859375)","(-94.921875, 30.146484375)"
1040010032A12D00,3002332.tif,"(-95.09765625, 29.443359375)","(-95.009765625, 29.53125)"
1040010032A12D00,3002333.tif,"(-95.009765625, 29.443359375)","(-94.921875, 29.53125)"
1040010032A12D00,3020111.tif,"(-95.009765625, 29.53125)","(-94.921875, 29.619140625)"
1040010032A12D00,3020132.tif,"(-95.09765625, 29.794921875)","(-95.009765625, 29.8828125)"
1040010032A12D00,3020330.tif,"(-95.09765625, 30.05859375)","(-95.009765625, 30.146484375)"
1040010032A12D00,3020321.tif,"(-95.185546875, 30.05859375)","(-95.09765625, 30.146484375)"
1040010032A12D00,3020312.tif,"(-95.09765625, 29.970703125)","(-95.009765625, 30.05859375)"
1040010032A12D00,3020133.tif,"(-95.009765625, 29.794921875)","(-94.921875, 29.8828125)"
1040010032A12D00,3020113.tif,"(-95.009765625, 29.619140625)","(-94.921875, 29.70703125)"
1040010032A12D00,3020332.tif,"(-95.09765625, 30.146484375)","(-95.009765625, 30.234375)"
1040010032A12D00,3020121.tif,"(-95.185546875, 29.70703125)","(-95.09765625, 29.794921875)"
1040010032A12D00,3020310.tif,"(-95.09765625, 29.8828125)","(-95.009765625, 29.970703125)"
1040010032A12D00,3020130.tif,"(-95.09765625, 29.70703125)","(-95.009765625, 29.794921875)"
1040010032A12D00,3020103.tif,"(-95.185546875, 29.619140625)","(-95.09765625, 29.70703125)"
1040010032A12D00,3020301.tif,"(-95.185546875, 29.8828125)","(-95.09765625, 29.970703125)"
1040010032A12D00,3020123.tif,"(-95.185546875, 29.794921875)","(-95.09765625, 29.8828125)"
1040010031C9C900,2110312.tif,"(-96.50390625, 28.564453125)","(-96.416015625, 28.65234375)"
1040010031C9C900,2110320.tif,"(-96.6796875, 28.65234375)","(-96.591796875, 28.740234375)"
1040010031C9C900,2110132.tif,"(-96.50390625, 28.388671875)","(-96.416015625, 28.4765625)"
1040010031C9C900,2110122.tif,"(-96.6796875, 28.388671875)","(-96.591796875, 28.4765625)"
1040010031C9C900,2110130.tif,"(-96.50390625, 28.30078125)","(-96.416015625, 28.388671875)"
1040010031C9C900,2112102.tif,"(-96.6796875, 28.916015625)","(-96.591796875, 29.00390625)"
1040010031C9C900,2112130.tif,"(-96.50390625, 29.00390625)","(-96.416015625, 29.091796875)"
1040010031C9C900,2112122.tif,"(-96.6796875, 29.091796875)","(-96.591796875, 29.1796875)"
1040010031C9C900,2112121.tif,"(-96.591796875, 29.00390625)","(-96.50390625, 29.091796875)"
1040010031C9C900,2112100.tif,"(-96.6796875, 28.828125)","(-96.591796875, 28.916015625)"
1040010031C9C900,2110330.tif,"(-96.50390625, 28.65234375)","(-96.416015625, 28.740234375)"
1040010031C9C900,2112132.tif,"(-96.50390625, 29.091796875)","(-96.416015625, 29.1796875)"
1040010031C9C900,2110303.tif,"(-96.591796875, 28.564453125)","(-96.50390625, 28.65234375)"
1040010031C9C900,2110120.tif,"(-96.6796875, 28.30078125)","(-96.591796875, 28.388671875)"
1040010031C9C900,2112131.tif,"(-96.416015625, 29.00390625)","(-96.328125, 29.091796875)"
1040010031C9C900,2110311.tif,"(-96.416015625, 28.4765625)","(-96.328125, 28.564453125)"
1040010031C9C900,2110321.tif,"(-96.591796875, 28.65234375)","(-96.50390625, 28.740234375)"
1040010031C9C900,2112113.tif,"(-96.416015625, 28.916015625)","(-96.328125, 29.00390625)"
1040010031C9C900,2112110.tif,"(-96.50390625, 28.828125)","(-96.416015625, 28.916015625)"
1040010031C9C900,2110332.tif,"(-96.50390625, 28.740234375)","(-96.416015625, 28.828125)"
1040010031C9C900,2112103.tif,"(-96.591796875, 28.916015625)","(-96.50390625, 29.00390625)"
1040010031C9C900,2110301.tif,"(-96.591796875, 28.4765625)","(-96.50390625, 28.564453125)"
1040010031C9C900,2110123.tif,"(-96.591796875, 28.388671875)","(-96.50390625, 28.4765625)"
1040010031C9C900,2110310.tif,"(-96.50390625, 28.4765625)","(-96.416015625, 28.564453125)"
1040010031C9C900,2110331.tif,"(-96.416015625, 28.65234375)","(-96.328125, 28.740234375)"
1040010031C9C900,2112112.tif,"(-96.50390625, 28.916015625)","(-96.416015625, 29.00390625)"
1040010031C9C900,2110300.tif,"(-96.6796875, 28.4765625)","(-96.591796875, 28.564453125)"
1040010031C9C900,2110121.tif,"(-96.591796875, 28.30078125)","(-96.50390625, 28.388671875)"
1040010031C9C900,2112120.tif,"(-96.6796875, 29.00390625)","(-96.591796875, 29.091796875)"
1040010031C9C900,2110131.tif,"(-96.416015625, 28.30078125)","(-96.328125, 28.388671875)"
1040010031C9C900,2110313.tif,"(-96.416015625, 28.564453125)","(-96.328125, 28.65234375)"
1040010031C9C900,2110322.tif,"(-96.6796875, 28.740234375)","(-96.591796875, 28.828125)"
1040010031C9C900,2110302.tif,"(-96.6796875, 28.564453125)","(-96.591796875, 28.65234375)"
1040010031C9C900,2110133.tif,"(-96.416015625, 28.388671875)","(-96.328125, 28.4765625)"
1040010031C9C900,2112133.tif,"(-96.416015625, 29.091796875)","(-96.328125, 29.1796875)"
1040010031C9C900,2112111.tif,"(-96.416015625, 28.828125)","(-96.328125, 28.916015625)"
1040010031C9C900,2110333.tif,"(-96.416015625, 28.740234375)","(-96.328125, 28.828125)"
1040010031C9C900,2110323.tif,"(-96.591796875, 28.740234375)","(-96.50390625, 28.828125)"
1040010031C9C900,2112123.tif,"(-96.591796875, 29.091796875)","(-96.50390625, 29.1796875)"
1040010031C9C900,2112101.tif,"(-96.591796875, 28.828125)","(-96.50390625, 28.916015625)"
1.02001E+15,3021021.tif,"(-94.833984375, 29.70703125)","(-94.74609375, 29.794921875)"
1.02001E+15,3003302.tif,"(-94.5703125, 29.267578125)","(-94.482421875, 29.35546875)"
1.02001E+15,3003120.tif,"(-94.5703125, 29.00390625)","(-94.482421875, 29.091796875)"
1.02001E+15,3021013.tif,"(-94.658203125, 29.619140625)","(-94.5703125, 29.70703125)"
1.02001E+15,3021030.tif,"(-94.74609375, 29.70703125)","(-94.658203125, 29.794921875)"
1.02001E+15,3003033.tif,"(-94.658203125, 29.091796875)","(-94.5703125, 29.1796875)"
1.02001E+15,3003031.tif,"(-94.658203125, 29.00390625)","(-94.5703125, 29.091796875)"
1.02001E+15,3003211.tif,"(-94.658203125, 29.1796875)","(-94.5703125, 29.267578125)"
1.02001E+15,3003212.tif,"(-94.74609375, 29.267578125)","(-94.658203125, 29.35546875)"
1.02001E+15,3003220.tif,"(-94.921875, 29.35546875)","(-94.833984375, 29.443359375)"
1.02001E+15,3003230.tif,"(-94.74609375, 29.35546875)","(-94.658203125, 29.443359375)"
1.02001E+15,3021031.tif,"(-94.658203125, 29.70703125)","(-94.5703125, 29.794921875)"
1.02001E+15,3003300.tif,"(-94.5703125, 29.1796875)","(-94.482421875, 29.267578125)"
1.02001E+15,3003222.tif,"(-94.921875, 29.443359375)","(-94.833984375, 29.53125)"
1.02001E+15,3003201.tif,"(-94.833984375, 29.1796875)","(-94.74609375, 29.267578125)"
1.02001E+15,3003320.tif,"(-94.5703125, 29.35546875)","(-94.482421875, 29.443359375)"
1.02001E+15,3021002.tif,"(-94.921875, 29.619140625)","(-94.833984375, 29.70703125)"
1.02001E+15,3021012.tif,"(-94.74609375, 29.619140625)","(-94.658203125, 29.70703125)"
1.02001E+15,3021020.tif,"(-94.921875, 29.70703125)","(-94.833984375, 29.794921875)"
1.02001E+15,3003233.tif,"(-94.658203125, 29.443359375)","(-94.5703125, 29.53125)"
1.02001E+15,3003210.tif,"(-94.74609375, 29.1796875)","(-94.658203125, 29.267578125)"
1.02001E+15,3003322.tif,"(-94.5703125, 29.443359375)","(-94.482421875, 29.53125)"
1.02001E+15,3003221.tif,"(-94.833984375, 29.35546875)","(-94.74609375, 29.443359375)"
1.02001E+15,3003213.tif,"(-94.658203125, 29.267578125)","(-94.5703125, 29.35546875)"
1.02001E+15,3003021.tif,"(-94.833984375, 29.00390625)","(-94.74609375, 29.091796875)"
1.02001E+15,3003032.tif,"(-94.74609375, 29.091796875)","(-94.658203125, 29.1796875)"
1.02001E+15,3003232.tif,"(-94.74609375, 29.443359375)","(-94.658203125, 29.53125)"
1.02001E+15,3003030.tif,"(-94.74609375, 29.00390625)","(-94.658203125, 29.091796875)"
1.02001E+15,3003203.tif,"(-94.833984375, 29.267578125)","(-94.74609375, 29.35546875)"
1.02001E+15,3021010.tif,"(-94.74609375, 29.53125)","(-94.658203125, 29.619140625)"
1.02001E+15,3021003.tif,"(-94.833984375, 29.619140625)","(-94.74609375, 29.70703125)"
1.02001E+15,3003022.tif,"(-94.921875, 29.091796875)","(-94.833984375, 29.1796875)"
1.02001E+15,3021011.tif,"(-94.658203125, 29.53125)","(-94.5703125, 29.619140625)"
1.02001E+15,3021120.tif,"(-94.5703125, 29.70703125)","(-94.482421875, 29.794921875)"
1.02001E+15,3021100.tif,"(-94.5703125, 29.53125)","(-94.482421875, 29.619140625)"
1.02001E+15,3003231.tif,"(-94.658203125, 29.35546875)","(-94.5703125, 29.443359375)"
1.02001E+15,3021000.tif,"(-94.921875, 29.53125)","(-94.833984375, 29.619140625)"
1.02001E+15,3021102.tif,"(-94.5703125, 29.619140625)","(-94.482421875, 29.70703125)"
1.02001E+15,3003223.tif,"(-94.833984375, 29.443359375)","(-94.74609375, 29.53125)"
1.02001E+15,3003122.tif,"(-94.5703125, 29.091796875)","(-94.482421875, 29.1796875)"
1.02001E+15,3021001.tif,"(-94.833984375, 29.53125)","(-94.74609375, 29.619140625)"
1.02001E+15,3003202.tif,"(-94.921875, 29.267578125)","(-94.833984375, 29.35546875)"
1.02001E+15,3003023.tif,"(-94.833984375, 29.091796875)","(-94.74609375, 29.1796875)"
1.02001E+15,3003020.tif,"(-94.921875, 29.00390625)","(-94.833984375, 29.091796875)"
1.02001E+15,3003200.tif,"(-94.921875, 29.1796875)","(-94.833984375, 29.267578125)"
1020010066BD2E00,3020230.tif,"(-95.44921875, 30.05859375)","(-95.361328125, 30.146484375)"
1020010066BD2E00,3020213.tif,"(-95.361328125, 29.970703125)","(-95.2734375, 30.05859375)"
1020010066BD2E00,3020223.tif,"(-95.537109375, 30.146484375)","(-95.44921875, 30.234375)"
1020010066BD2E00,3020122.tif,"(-95.2734375, 29.794921875)","(-95.185546875, 29.8828125)"
1020010066BD2E00,3020010.tif,"(-95.44921875, 29.53125)","(-95.361328125, 29.619140625)"
1020010066BD2E00,3020023.tif,"(-95.537109375, 29.794921875)","(-95.44921875, 29.8828125)"
1020010066BD2E00,3020030.tif,"(-95.44921875, 29.70703125)","(-95.361328125, 29.794921875)"
1020010066BD2E00,3020221.tif,"(-95.537109375, 30.05859375)","(-95.44921875, 30.146484375)"
1020010066BD2E00,3020012.tif,"(-95.44921875, 29.619140625)","(-95.361328125, 29.70703125)"
1020010066BD2E00,3020003.tif,"(-95.537109375, 29.619140625)","(-95.44921875, 29.70703125)"
1020010066BD2E00,3020031.tif,"(-95.361328125, 29.70703125)","(-95.2734375, 29.794921875)"
1020010066BD2E00,3020013.tif,"(-95.361328125, 29.619140625)","(-95.2734375, 29.70703125)"
1020010066BD2E00,3020203.tif,"(-95.537109375, 29.970703125)","(-95.44921875, 30.05859375)"
1020010066BD2E00,3020211.tif,"(-95.361328125, 29.8828125)","(-95.2734375, 29.970703125)"
1020010066BD2E00,3020032.tif,"(-95.44921875, 29.794921875)","(-95.361328125, 29.8828125)"
1020010066BD2E00,3020231.tif,"(-95.361328125, 30.05859375)","(-95.2734375, 30.146484375)"
1020010066BD2E00,3020210.tif,"(-95.44921875, 29.8828125)","(-95.361328125, 29.970703125)"
1020010066BD2E00,3020302.tif,"(-95.2734375, 29.970703125)","(-95.185546875, 30.05859375)"
1020010066BD2E00,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)"
1020010066BD2E00,3020021.tif,"(-95.537109375, 29.70703125)","(-95.44921875, 29.794921875)"
1020010066BD2E00,3020320.tif,"(-95.2734375, 30.05859375)","(-95.185546875, 30.146484375)"
1020010066BD2E00,3020232.tif,"(-95.44921875, 30.146484375)","(-95.361328125, 30.234375)"
1020010066BD2E00,3020300.tif,"(-95.2734375, 29.8828125)","(-95.185546875, 29.970703125)"
1020010066BD2E00,3020033.tif,"(-95.361328125, 29.794921875)","(-95.2734375, 29.8828125)"
1020010066BD2E00,3020212.tif,"(-95.44921875, 29.970703125)","(-95.361328125, 30.05859375)"
1020010066BD2E00,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)"
1020010066BD2E00,3020322.tif,"(-95.2734375, 30.146484375)","(-95.185546875, 30.234375)"
1020010066BD2E00,3020201.tif,"(-95.537109375, 29.8828125)","(-95.44921875, 29.970703125)"
1020010066BD2E00,3020001.tif,"(-95.537109375, 29.53125)","(-95.44921875, 29.619140625)"
1020010066BD2E00,3020102.tif,"(-95.2734375, 29.619140625)","(-95.185546875, 29.70703125)"
1020010066BD2E00,3020120.tif,"(-95.2734375, 29.70703125)","(-95.185546875, 29.794921875)"
1020010066BD2E00,3020233.tif,"(-95.361328125, 30.146484375)","(-95.2734375, 30.234375)"
1020010065DF2700,3020230.tif,"(-95.44921875, 30.05859375)","(-95.361328125, 30.146484375)"
1020010065DF2700,3020112.tif,"(-95.09765625, 29.619140625)","(-95.009765625, 29.70703125)"
1020010065DF2700,3020213.tif,"(-95.361328125, 29.970703125)","(-95.2734375, 30.05859375)"
1020010065DF2700,3020122.tif,"(-95.2734375, 29.794921875)","(-95.185546875, 29.8828125)"
1020010065DF2700,3020010.tif,"(-95.44921875, 29.53125)","(-95.361328125, 29.619140625)"
1020010065DF2700,3020323.tif,"(-95.185546875, 30.146484375)","(-95.09765625, 30.234375)"
1020010065DF2700,3020101.tif,"(-95.185546875, 29.53125)","(-95.09765625, 29.619140625)"
1020010065DF2700,3020303.tif,"(-95.185546875, 29.970703125)","(-95.09765625, 30.05859375)"
1020010065DF2700,3020030.tif,"(-95.44921875, 29.70703125)","(-95.361328125, 29.794921875)"
1020010065DF2700,3020012.tif,"(-95.44921875, 29.619140625)","(-95.361328125, 29.70703125)"
1020010065DF2700,3020031.tif,"(-95.361328125, 29.70703125)","(-95.2734375, 29.794921875)"
1020010065DF2700,3020013.tif,"(-95.361328125, 29.619140625)","(-95.2734375, 29.70703125)"
1020010065DF2700,3020110.tif,"(-95.09765625, 29.53125)","(-95.009765625, 29.619140625)"
1020010065DF2700,3020211.tif,"(-95.361328125, 29.8828125)","(-95.2734375, 29.970703125)"
1020010065DF2700,3020032.tif,"(-95.44921875, 29.794921875)","(-95.361328125, 29.8828125)"
1020010065DF2700,3020231.tif,"(-95.361328125, 30.05859375)","(-95.2734375, 30.146484375)"
1020010065DF2700,3020132.tif,"(-95.09765625, 29.794921875)","(-95.009765625, 29.8828125)"
1020010065DF2700,3020330.tif,"(-95.09765625, 30.05859375)","(-95.009765625, 30.146484375)"
1020010065DF2700,3020321.tif,"(-95.185546875, 30.05859375)","(-95.09765625, 30.146484375)"
1020010065DF2700,3020210.tif,"(-95.44921875, 29.8828125)","(-95.361328125, 29.970703125)"
1020010065DF2700,3020302.tif,"(-95.2734375, 29.970703125)","(-95.185546875, 30.05859375)"
